source_index,text,polarity,label_id,split
9670,واقعا ارزش خرید رو نداره هنوز cpu dual داره وRAM ایفون 1024 هست که به تازگی یک گوشی از سامسونگ و الجیRAM 2048 دارند و صفحه نمایش 4.0 هنوز کوچک است و ایفون در نهایت نتوانست انتظار هوادارانش را براورده کند و داره روی وزن و امکاناتی مثل پانارومای 360 درجه مانور میده,-2,0,train
11758,2.روشنایی صفحش خیلی کمه.,-2,0,train
7789,این رزولوشن و تراکم پیکسلی برای کمپانی اپل مایه سرافکندگی محسوب می‌گردند.,-2,0,train
12200,این هارد ضد‌ضریه و ضد‌آب نیست و سرعت انتقال داده 107 و 109 که ADATA داره رو نداره!,-2,0,train
2594,اگه حوصله تنظیم منوال ندارین اصلا پیشنهاد نمیکنم.,-2,0,train
9814,"در کل تجربه استفاده از ویندوز RT‌با اینکه در ابتدا شباهت‌های فوق‌العاده آن به ویندوز جدید هیجان‌انگیز می‌نماید اما کمبود برنامه و خالی بودن این سیستم‌عامل در همان لحظات ابتدایی لذت استفاده از RT‌را تا حد ""هیچ"" کاهش می‌دهد.",-2,0,train
9669,ارزش خریدن ندارد کیفیت دوربین و تصویر با امدن سونی xperia v چیزی برای گفتن ندارد هیچ خلاقیتی در طراحی به کار گرفته نشده و مثل iphone4 هست فقط صفحه بزرگتر شده.,-2,0,train
12910,4- به جز رنگ سفید مابقی رنگ ها چنگی به دل نمی زند؛ و رنگ سفید نیز زود کثیف میشود.,-2,0,train
5642,همچنین اینکه برای اسکن یک عکس 6X4 به بیش از یک دقیقه زمان احتیاج دارد که یکی از کند ترین اسکنرهایی می‌باشد که تا به حال دیده ایم.,-2,0,train
1272,نداشتن دوربین دوم ) تایپ sms اصلا خوب نیست کیبردش خیلی کوچیکه حروف اشتباهی تایپ میشه ..,-2,0,train
1833,سیستم عامل اندروید خیلی باگ ها داره که هنوز هم برطرف نشده ، برای مثال برنامه ی اتصال به اینترنتش یا برنامه ی مپ که بسیار کند و کسل کننده است.,-2,0,train
9585,شایعاتی که قبل از ورود این گوشی به عرصه ی گوشی های فوق مدرن منتشر شد توقعات کاربران رو بالا برد به طوریکه با معرفی این گوشی هیچ چیز اعجاب آوری در آن دیده نشد در صورتی که رئیس بخش Foxconn گفته بود گوشی آیفون 5 دارندگان گلکسی s3 رو خجالت زده میکند .,-2,0,train
740,با سلام، با اینکه بنده از طرفدارهای پر و پا قرص اچ پی چه در زمینه سرور و چه لپتاپ بودم و از تمام خریدهای اچ پی که داشتم راضی بودم این لپ تاپ رو یکی از بدترین محصولات این شرکت دیدم در زمینه طراحی، اگر چه بدنه شکیل و آلمینیومیش در نگاه اول جذاب بنظر میاد اما ایرادات طراحی بد ترکپدش که هر بار کلیک کردن دکمه باعث برخورد با لبه فلزی قسمت پایین ترکپد میشه، نبود چراغ های نمایش خاموش روشن، شارژ، وایرلس در لبه بیرونی، بطوری که اگه درب لپ تاپ بسته باشه شما عملا نمیتونید ببینید لپ تاپ روشنه یا خاموش، قرار دادن چراغ در بالای درگاه شارژ که هر برای دیدن وضعیتش باید یا خودتون خم بشید یا لپ تاتون رو خم کنید!,-2,0,train
7156,بسیار عالی بود واقعا حرف نداشت اما ناگهان گوشی خاموش شد و دیگه روشن نشد.,-2,0,train
10459,کیفیت پایین دوربین و آنتن دهی ضعیف,-2,0,train
7195,تنها کیفیت صفحه نمایش تبلت یا همون استیشن خیلی خوبه ولی عالی نیست تنها نکته ای که من رو نگران میکنه جمع شدن غبار زیر کاور لنز بعد از یه مدت استفاده است که در سایتها خارجی و داخلی گزارش شده و خود من هم امروز یه دونه غیار ریز اونجا دیدم که بعد از هزینه کردن یه همچین پولی این ایراد چیز کوچکی نیست امیدوارم مال شما اینجوری نباشه,-2,0,train
11968,روی دوربین دوم اصلا حساب باز نکنید کیفیت بسیار پایین.,-2,0,train
6205,این رزولوشن تراکم پیکسلی 187ppi را تولید می‌نماید که تراکم پیکسلی بسیار پایینی است.,-2,0,train
5579,کیفیت تصویر خیلی معمولی است و چندان حرفی برای گفتن باقی نمی‌گذارد.,-2,0,train
7236,از نظر من ارزشش رو نداره.,-2,0,train
9527,آخه مگه یه گوشی میخواد چی کار کنه با این پول هم میشه یک لپ تاپ یک تبلت و یک گوشی عالی بخرید.,-2,0,train
9682,متاسفانه بدرد ایران نمیخوره .,-2,0,train
12855,برای پرینتری در این رده، ظرفیت سینی ورودی واقعا محدود است به طوری که ظرفیت آن نهایتا تا 150 برگ می باشد.,-2,0,train
7230,من از ایده ی ایسوس خیلی خوشم اومد اما ویدئویی رو دیدم که یکی از بچه ها این محصول رو از خود تایوان خریداری کرده بود و به مشکلاتی نظیر خاک گرفتگی خیلی شدید دوربین ها، خوردگی لبه ها، از کار افتادن استیشن در مدت یک ماه اشاره کرده بود و به گفته ی خودش در کیف هم نگهداری میکرده؛ که به نظر مشکلات کوچکی نیستن برخورد کرده بود و ظاهرا تنها مشکل خودشم نبود واین موضوع به کرات در پد فون کلاب دیده شده بوده.,-2,0,train
9645,اصلا باهاش حال نکردم .,-2,0,train
9696,واقعا انتظار ها براورده نشد.,-2,0,train
3975,اما این مشکلش خیلی بده.,-2,0,train
1034,همانند مدل‌های پیشین، FT3 هم ظاهری کاملا نا ظریف دارد که در کف دست کاملا محکم احساس می‌شود.,-2,0,train
7003,وان ایکس که منو با باتریش کشت.,-2,0,train
1856,امکانات بسیار کمی‌داره نسبت به خارج از ایران.,-2,0,train
7160,من واقعا از این محصول asus بابت این مشکل نامید شدم و با گارانتی آوات نامیدتر.,-2,0,train
9597,اما خیلی ها ناامید هستند.,-2,0,train
10050,زاویه دید هم، همانند سایر صفحات نمایشی که از پنل TN استفاده می کنند، در حالت افقی قابل قبول بوده ولی در حالت عمودی بسیار محدود می باشد.,-2,0,train
10500,به نظر من ارزش خرید نداره ، من چند روزه خریدمش گوشی قبلیم گالاکسی اس3 بود واقعا پشیمونم 1:فاقد دوربین جلو 2:فاقد فلش 3:عملکرد ضعیف سی پی یو 4:صفحه نمایش ضعیف,-2,0,train
8385,از نظر حداکثر سرعت شاتر، محدوده دیافراگم ، عکسبرداری پیاپی ، برد فلاش و قدرت باطری نسبت به SX40 ضعیفتر عمل کرده.,-2,0,train
9701,در پایان اینکه بر اساس این همه شایعات در مورد این گوشی بی صبرانه منتظرش بودم و در فکر خریدنش بودم ولی حالا نه با توجه به قیمتی هم که خواهد داشت.,-2,0,train
9519,ولی یه مشکلی داشت که در بلند مدت خیلی ضد حال میشه، اونم اینه که پشت گوشی خیلی سریع خط میفته که فک کنم تو سفیدش کمتر پیدا باشه,-2,0,train
10827,2- نداشتن باتری لیتیومی قابل شارژ 3-نداشتن لرزشگیز 4-نا توانی در استفاده از زوم اپتیکال در حالت فیلم برداری این مطالب حاصل تجربه 1 ماه استفاده از این دوربین می باشد.,-2,0,train
9683,باطری مدل جدید واقعا مناسب نیست.,-2,0,train
9567,و اما برسیم به Iphone 5 این گوشی بعد از یکسال تولید و کلی تبلیغ برای این گوشی ساخته شده بود که اصلا انتظار نمی رفت این کمپانی همچین گوشی رو با این امکانات پایین رو وارد بازار کنه به نظرم اپل فقط به برندش می نازد نه به تکنولوژی خود!,-2,0,train
8447,اسپیکر و میکروفن فوق العاده ضعیف,-2,0,train
741,و اینکه فراموش کردن برای نمایش خاموش یا روشن بودن نامبرلاک چراغ قرار بدن و فقط برای کپس لاک این چراغ تعبیه شده و بدتر از همه اینکه قرار داشتن هارد در سمت چپ ترکپد که باعث داغ شدن بیش از حد تاچ پد میشه منو نسبت به این محصول از سری بیزنس مایوس کرد، پس حتما قبل از خرید آنلاین سعی کنید حد المقدور درست بررسیش کنید تا بعد پشیمون نشید,-2,0,train
9695,iphone تسلیم شد.,-2,0,train
7157,خود شرکت ایسوس تایوان این مسئله رو بیان کرد که به این مشکل می خورن و ما رایگان عوض می کنیم نزدیک به 1ماه هست که گوشی در شرکت آوات هست و کاری واسش نمی کنند.,-2,0,train
7587,به نظر من نسبت به گوشی Galaxy S2 ضعیف تر هستش و اصلا دلیل منطقی برای خرید این گوشی وجود نداره,-2,0,train
10572,بدنه براق G585 باعث شده که ظاهر آن نسبت به مدل قبلی یعنی G575، کمی شکیل‌تر و حرفه ای تر باشد ولی در عوض این براق بودن بدنه باعث می‌شود که G585 به شدت مستعد جذب اثر انگشت و گرد و غبار باشد.,-2,0,train
11477,از امکانات به روز گوگل و ال جی برخوردار نیست، نقشه هاش مشکل داره، بدنه آیفون 5 زود خش میشه، امکاناتی که قرار بود روش باشه مثل پخش فیلم در هوا روش نیست، پشتیبانی و کاربردش تو ایران نامناسبه، گرافیکش پایین تره و صفحه نمایشش کیفیت پایین تری داره، در عکس های دارای نور متوسط به بالا عکس ها رو بنفش میندازه و .,-2,0,train
10077,درست است که هارددیسک های سنتی HDD بسیار ارزانتر از SSD ها می باشند ولی همین امر باعث شده تا سرعت Sleekbook بسیار پایینتر از آلترابوک ها باشد.,-2,0,train
8815,اولا: تصویر برداری با ان بسیار سخت میباشد به دلیل نداشتن دکمه تله واید روی دستگاه و سفت بودن رینگ زوم روی لنز اورجینال که چرخاندن ان و تله واید کردن باعث تکان خوردن دوربین شده و تصویر را خراب میکند و در ضمن صدای ان هم درتصویر ضبط میشود.,-2,0,train
9107,من این گوشیو خریدم ولی زود فرختمش شارزش اصلا دوام نمیاره برا همراه بانکم چون منو نداره نمیشه باهاش کار کرد,-2,0,train
12197,به‌صرفه نیست و تنوع رنگ هم نداره.,-2,0,train
9830,• صفحه نمایشاما با اینکه صفحه نمایش این تبلت از آیپد جدید بزرگ‌تر است، رزولوشن آن بسیار کمتر یعنی 768×1366 است که در مقایسه با رزولوشن 1536×2048 آیپد، حرفی برای گفتن ندارد.,-2,0,train
11757,باطریش خیلی ضعیفه و در استفاده ی معمولی یک روزو نیم بیشتر دووم نمیاره.,-2,0,train
10200,دوعیب بزرگ: 1-صفحه‌ی کوچیک2-باتری بد,-2,0,train
3129,نه تنها دوربین این تبلت از فوکوس ثابت استفاده می‌کند، بلکه به فلاش نیز مجهز نیست به همین دلیل کیفیت عکس‌های گرفته شده به خصوص در فضاهای کم نور، پایین‌تر از حد متوسط بوده و نویز زیادی دارند.,-2,0,train
3327,دوما :نورگیری ان بسیار کم است و در شرایط نور کم تصویر بسیار بی کیفیت میشود.,-2,0,train
3737,معایب نوکیا 500 خیلی آزاردهنده است.,-2,0,train
8879,اگر نور فلشتون تنظیم نباشه عکساتون در کامپیوتر فوق العاده غیر عادی میفته.,-2,0,train
4060,سلام دوستان عزیز من خیلی سرچ کردم تا این دوربینو خریدم اما واقعا در عکس برداری محیطای کم نور و تاریک وقتی روی عکس زوم میکنی کیفیتش خیلی پایینه و مثل نقاشی آبرنگ میمونه !,-2,0,train
7439,ولی از نظر سرعت کاملا عقب تر قرار می‌گیرد.,-2,0,train
118,سلام سه چهار روزی میشه که این به اصطلاح دوربینو گرفتم اصلا از کیفیت عکساش راضی نیستم در حد 5 یا 6 مگا پیکسله فیلمی هم که باهاش میگیری هی گیر میکنه صداشم قطع و وصل میشه,-2,0,train
618,کیفیت بدنه بسیار پایین .,-2,0,train
6683,به نظر من وزن بسیار زیادی داره و در این رنج دوربین های بهتری وجود دارد,-2,0,train
4061,من همه مودهای عکاسیشو با iso های مختلف تست کردم هیچکدوم نتیجه خوبی نمیدن از فیلم‌برداریش که نگم اینقد افتضاحه که فک کنم اصلا دوربین من مشکل فنی داره !,-2,0,train
9073,همان طور که دیجی کالا اشاره کرد کیفیت فیلم برداری و فیلم های ضبط شده پایین است و همچنین 4 گیگابایت حافظه ی داخلی به خاطر وجود سیستم عامل کاملا پر شده و باید حتما رم جدا برایش خرید.,-2,0,train
11417,با تجربه استفاده 3 ماهه باید بگم که باتری 2100 میلی آمپری بسیار کم به نظر می رسه و در بعضی موارد در اجرای بازی های 3 بعدی و استفاده از WiFi مجبورید به شارژ بیش از یک بار برای هر روز وصل کنید.,-2,0,train
11725,"من 8 ماه پیش این گوشی رو خریدم , مشکل خیلی بدی که داره اینه که بعد از مدتی که باهاش کار میکنی یکدفعه بک میزنه که این خیلی بده.",-2,0,train
9537,اما موسسه تحقیقاتی strategyanalytics به سرعت نشان داد که حرف اپل در این مورد درست نیست.,-2,0,train
6846,اما متاسفانه زود داغ میکنه صدای پخش موزیکش ضعیفه زوم دوربینش کیفیت پایینی داره.,-2,0,train
9966,البته به طرز عجیبی زمان شارژدهی در حالت Standby از 300 ساعت بر روی iPhone 4 به 200 ساعت بر روی 4s افت کرده است.,-2,0,train
9099,قبلا Vivaz pro داشتم که خیلی اذیتم کرد.,-2,0,train
9109,من واقعا نمی دونم چرا چنین شرکتی به این معروفی، از امکان USB On-the-go تو گوشیهاش استفاده نمی کنه.,-2,0,train
7749,آیپد مینی با این قیمت ( تو ایران) و سیاستهای اپل ارزش خریدش خیلی کمتر از ASUS NEXUS 7 32GB هست!,-2,0,train
2491,شاید تنها نقطه ضعف صفحه نمایش را بتوان زاویه‌ی دید عمودی محدود آن دانست به طوری که اگر کمی از بالا یا پایین به صفحه نگاه کنید، افت چشمگیری در کیفیت تصویر مشاهده خواهید کرد.,-2,0,train
9659,وزن کم اخه کی واسه وزن کم پول میده.,-2,0,train
9571,"چون علاوه بر طول و عرض, ضخامت هم کم تر شده که این بزرگترین مشکله!",-2,0,train
9629,در هر صورت تا مشکل نانو سیم کارت حل نشه تو ایران قابل استفاده نیست.,-2,0,train
3093,کیفیت TF700T خیلی خوبه ولی مال new ipad یک چیز دیگه است و برای تماشای فیلم عالیه.,-1,1,train
2944,خدا کنه حداقل با گارانتی این ضعف ایسوس پوشش داده بشه وگرنه با اینکه تبلتی بسیار بسیار فوق العاده است توصیه میکنم برای خریدنش عجله نکنید از همین سایت نحوه پوشش گارانتی رو اطلاع میدم,-1,1,train
2097,با یک اندازه با یک مشخصات سخت افزاری و البته مقدار زیادی پول بعد از آن هم کلی محدودیت.,-1,1,train
11496,متاسفانه این شیشه ای بودن قاب پشتی گوشی باعث می‌شود که کاملا مستعد جذب اثر انگشت باشد.,-1,1,train
967,حتما دلایلی برای این کار داشته، با این حال به نظر ما که این یک فقدان خیلی بد است چرا که همواره استفاده از چشمی های اپتیکال در زیر نور شدید آفتاب را دوست داریم.,-1,1,train
8665,در پشت که مکان بلندگو در پایین گوشی قرار گرفته و دوربین در بالا!,-1,1,train
4184,صدای کم اسپیکر و خروجی هدفون !,-1,1,train
9675,اونجوری که اپل گیر کرده بود تو ساخت این گوشی من انتظار بیشتری داشتم.,-1,1,train
13091,بیشتر شکایت ها و ایرادهایی که ما به این دستگاه می گیریم مربوط به مواردی می شود که فاقد آن ها است.,-1,1,train
2669,برخلاف دوربین X100، این دوربین از شاتر سنتی Focal Plane بهره می‌برد که اصولا شاتر پر سر و صداتری است.,-1,1,train
9813,به نظر من از نظر سخت افزاری تبلت قدرت مندی است ولی کمبود برنامه برای ویندوز RT یک ضعف خیلی بزرگ است,-1,1,train
9599,در واقع نمایشگر، رم، دوربین به غیر از امکانات خاصی به آن اضافه شده است چیز چشمگیری را ندارد.,-1,1,train
8229,فرقش با 309 اینه که وای فای ندارد .,-1,1,train
5374,در ضمن، برای حمل و نقل این گوشی هم نمی‌توان بر روی جیب‌های شلوار جین حساب کرد.,-1,1,train
2530,کاش صفحه کلیدش کامل بود اونوقت دیگه هیچی کم نداشت,-1,1,train
6104,تنها ضعفی که این پرینتر دارد عدم وجود یک نمایشگر دیجیتالی برای تنظیم و نیز آگاهی از میزان ذخیره پودر در درون آن است,-1,1,train
423,مدتیه که این دوربین رو از دیجی کالا خریداری کردم لازم دونستم چندتا نکته رو به اطلاع کسانی که قصد خرید این مدل رو دارند برسونم اول از هرچیزی توجه داشته باشین که صفحه لمسی این دوربین مقاومتیه کابل HDMI نداره و باید جداگانه تهیه بشه با توجه به ژاپنی بودن دوربین منوی شروع به زبان ژاپنیه و تمام محتویات دفترچه راهنمای دوربین به زبان ژاپنی نوشته شده!,-1,1,train
6450,) مشکل گرفتن که آخر هم هارد رو بهم ندادن و گفتن زنگ می‌زنن.,-1,1,train
8954,هیچ امکان فوکوس دستی هم برای آن وجود ندارد.,-1,1,train
2623,اما در مورد باتری با این که باتری قلمی میخوره ولی مدت زمان عکس برداری بالایی داره  و با این که برای تست از باتری معمولی (آلکا) استفاده کردم مدت خیلی طولانی جواب داد  و این مساله نشان گر این است که اگر به جای این باتری ها از باتری شارژی (برای مثال نیکل 2300) استفاده کنیم خیلی طولانی تر هم میتونیم باهاش عکاسی کنیم  در مورد دکمه ها : دکمه های خیلی روانی داره  مخصوصا دکمه روشن خاموشش که من در مورد اون نگران بودم  ولی یک جای نگرانی هم داره و اون هم در مورد دکمه مربوط به زوم هست : چون زوم دستی نداره اگر خیلی از این دکمه استفاده بشه و اگر قرار باشه کودکی اون رو استفاده کنه ممکنه زود خراب بشه,-1,1,train
8086,البته این نقطه ضعف به خاطر اینه که قیمتش پایین تموم بشه صفحه نمایشش خوبه با این که تراکم پیکسلی کمی داره اما من که راضی بودم از صفحش دگمه های پایین صفحش کاملا سر جاشونن و هنگام بازی کردن مشکلی ایجاد نمیکنن دوربین این گوشی علی رغم این که میگن فوکوس اوتو داره من که یه همچین چیزی ندیدم اگه جز افرادی هستید که گوشی چرخشی عوض میکنید بخرید این گوشی رو وگرنه این گوشه برای استفاده طولانی مدت مناسب نیست,-1,1,train
4775,عدم وجود فیلتر هوا و کنترل مناسب برای میکروفون .,-1,1,train
980,بنابراین از P7700 انتظار تولید عکس هایی در حد G1x نمی رود.,-1,1,train
6276,من هنوز نخریدم ولی این طور که گفتند اگر رایتل یا ایرانسل در اسلاید 2 قرار بگیره آنتن نخواهی داشت فایده ای نداره و اکثرا نمیتونند از همراه بانک استفاده کنند .,-1,1,train
12013,اما کیفیت ساخت بدنه بخصوص قسمت در پوش باتری و سیم کارت دارای کیفیت ساخت پایین و در مقابل اثر انگشت، اثر پذیر می باشد.,-1,1,train
8202,با این حال شاید چندان رزولوشن پایین آن را نپسندید.,-1,1,train
8871,دور دوربین که نقره ایه پلاستیکیه رنگش زود پاک میشه,-1,1,train
11666,داغ میشد و شروع میکرد به بک خوردن.,-1,1,train
1787,واقعا ارزش نداره .,-1,1,train
718,بدیش هم ویندوزشه که اصلی نیست و وسایل جانبی نداره مثلا کیف.,-1,1,train
9477,کیفیت عکاسی نیز خیلی خوب نیست به طوری که شاید بتوان گفت حتی به پای کیفیت عکس های تلفن های همراه هم نمی رسد.,-1,1,train
11693,لنز دوربینش هم خیلی زود لک می افته.,-1,1,train
4052,اما هرچی سعی کردم از یه شئ متحرک یه عکس درست و حسابی بگیرم نتونستم و در تمامی عکسها بصورت تار ثبت میشد.,-1,1,train
3464,سرعت کپی در حالت ADF ( تغذیه خودکار ) در این دستگاه 3.4 برگ در دقیقه می‌باشد که سرعت بالایی نیست.,-1,1,train
11095,منصفانه نیست اگر بگوییم ساخت Galaxy Note 10.1 بی کیفیت یا نا امید کننده است، ولی برای قرار گرفتن در بین تبلت های برتر دنیا کمی ضعیف است.,-1,1,train
1995,البته عیب آیفون مشکل حافظه و سیمکارتش نیز هست.,-1,1,train
4113,.اما اشکال کار در این است که معایب این گوشی بیشتر از محاسنش است.,-1,1,train
12066,این دوربین به منظره یاب مجهز نیست و باید با صفحه نمایش آن کار کنید.,-1,1,train
1919,از صداش هم خوشم نیومد .,-1,1,train
10104,لامپ CCT گرمای زیادی تولید می کند و نخستین اسکن نیز 30 ثانیه بیشتر از اسکن های بعدی صورت می گیرد.,-1,1,train
46,به نظرم نمی ارزه,-1,1,train
261,الان ۱ هفته شده که استفاده میکنم ، همه چیزش خوبه بجز ۲ مورد که یکم آدمو ناراحت میکنه: باتریش که نهایت ۲۰ ساعت کار میده با استفاده نرمال و کلیدهای سخت افزاریش که بعضی مواقع باید بیشتر از ۲_۳ بار فشار داد.,-1,1,train
5514,چون بر خلاف سامسونگ که ابعادش مناسبتره و همه چیو به نسبت بزرگ کرده، وقتی با این گوشی کار کردم فهمیدم اونقدر عریضه که به سختی میشه باهاش کار کرد.,-1,1,train
6396,ودارای اندروید 4.1 است ودارای gpu mail400 است ولی مقدار کارکرد ان نسبت به مدل قبلی ضعیف تر شده است .,-1,1,train
7570,در کل اگر قصد خرید دارید فقط بخاطر اسم، این گوشی رو نخورید..,-1,1,train
12539,دوربین 3 مگاپیکسلی که بر روی گوشی 3GS وجود داشت کیفیت فوق‌العاده‌ای نداشت.,-1,1,train
9689,البته تو کنفرانس اپل گفته شد که قیمتش با 4S یکسان است ولی یقینا تو ایران که بیارن گرون تر میفروشن .,-1,1,train
8454,البته از آن هایی که فقط به سمت بالا چرخش می کنند.,-1,1,train
7218,اگه micro sd هم میخورد بهتر بود,-1,1,train
12239,بیشینه‌ی گشودگی دیافراگم این لنز F3.1-6.4 است که در حالت واید با عدد F/3.1 خیلی بد نیست ولی در زوم با F/6.4 واقعا زیاد است و اصلا مناسب عکاسی در شرایط ضعیف نوری و بدست آوردن عمق میدان کم نمی‌باشد.,-1,1,train
4062,اما همین دوربین در نور مناسب عکسای با کیفیت و محشری میگیره در حالت ماکرو هم فوق العادست یکی دیگه از معایبش اینه که از سوژه های متحرک عکسای خوبی را ثبت نمیکنه هر چی هم با تنظیماتش ور رفتم درست نمیشه که نمیشه در ضمن تو زوم اپتیکال بالا واقعا نویز زیادی داره چه برسه به زوم دیجیتالش !,-1,1,train
2943,به مشکل آقای یزدانی فرجام برخوردم یعنی یک خط نازک مشکی وسط نمایشگر افتاده ، زنگ زدم هماهنگ گفتند بفرستید، کالاتون بیمه است عوض میکنیم ولی این پروسه یکماه طول میکشه .,-1,1,train
1868,این محصول کیفیت خوبی در ساخت دارد ولی ظاهری تکراری و ارزش خرید ندارد.,-1,1,train
11453,و باز هم تکرار مشکلات در گوشی های نکسوس یعنی نداشتن شیار کارت حافظه و حافظه داخلی کم,-1,1,train
5640,سلام به همه دوستان من یکی از این دوربینها رو از همین سایت خریدم ، فقط در حد یک اسباب بازی هستش بجز وزن و باریکیش هیچ چیزش بدرد نمی‌خوره ، دوربین عکاسیش که 5 مگا پیکسل معرفی شده در حد یک دوربین سه مگا پیکسلی هم عکسهای شفاف نمیگیره ، لرزش گیر که گفته شده داره اصلا وجود نداره چون برای گرفتن عکس کافیه یک مگس روی دست شما بشینه دیگه بجز یک صحنه تار دیگه چیزی مشخص نمیشه که از چه چیزی عکس گرفتی ، فلاشم که گفتن داره نداره فقط یک لامپ ال ای دی داره که فلش نمیزنه بلکه به عنوان یک چراغ ثابت روشن میشه ، فقط فیلم بر داریش بد نیست که اونم با این قیمت زیاد نمی‌ارزه چون خودم یک دوربین کانن sx100 کانن دارم که حالا حدودا با قیمت 150 تومن گیر میاد یا توی خود همین سایت دور بینهایی با 12 مگا پیکسل با قیمتهای ارزانتر وجود داره که فیلم برداریش خیلی بهتر از این است و فقط اسم فیلم برداری این ful hd، زوم روی فیلم برداری هم نداره ، فقط سبک و باریکه همین خوبی رو داره و دیگر هیچ,-1,1,train
6739,با بزرگنمایی کامل متوجه نویز در مناطق تاریک تر می شویم.,-1,1,train
9711,6 ماهه منتظر بودم معرفی بشه و بیاد تو بازار تا بخرمش ولی الان که اومده حالمو گرفت .,-1,1,train
7394,فقط یه دوربین کم داره.,-1,1,train
